product_id,title,brand,gender,category,subcategory,style,price,in_stock,is_active,primary_image,is_trending,sponsored,embedding_text
BONKERS_15185848631660,Anchor SpongeBob Lounge Shorts,Bonkers Corner,Women,Bottomwear,Shorts,Athleisure,899,False,True,https://cdn.shopify.com/s/files/1/0653/0541/1684/files/AnchorSpongeBobLoungeShorts_3.png?v=1783423258,False,False,Anchor SpongeBob Lounge Shorts Athleisure Shorts Beige  Bonkers Corner
SOULED_300071,Naruto Shippuden: Massacre,The Souled Store,Women,Topwear,T-Shirt,Casual,699,True,True,https://prod-img.thesouledstore.com/public/theSoul/uploads/catalog/product/Naruto-Shippuden--Massacre-Womens-Os-Tshirt-12024_12_06-19-31-51.jpg,False,False,Naruto Shippuden: Massacre Casual T-Shirt   The Souled Store
URBANIC_1974152,Contrast Knit Pullover,Urbanic,Women,Topwear,Sweatshirt,Old Money,1490,True,True,https://img101.urbanic.com/goods-pic/dd1d5c53b34e43588f36ab1aed1d2b1f_w1440_q90,False,False,Contrast Knit Pullover Old Money Sweatshirt Black Oversized Urbanic
BEWAKOOF_514297,Pack of 2 Men's Red & Black Printed Trunk,Bewakoof,Men,Innerwear,Innerwear,Casual,599,False,True,https://images.bewakoof.com/original/men-s-red-black-printed-trunk-pack-of-2-514297-1659690808-1.jpg,True,False,Pack of 2 Men's Red & Black Printed Trunk Casual Innerwear Red Regular Bewakoof
SOULED_260165,Open Knit Shirt: Peach,The Souled Store,Women,Topwear,Shirt,Old Money,1249,True,True,https://prod-img.thesouledstore.com/public/theSoul/uploads/catalog/product/1731418723_3221119.jpg,False,False,Open Knit Shirt: Peach Old Money Shirt Orange Oversized The Souled Store
SNITCH_8680942928034,Regular Fit Stretch Olive Cargo Shorts,SNITCH,Men,Bottomwear,Cargos,Streetwear,1127,True,True,https://cdn.shopify.com/s/files/1/0420/7073/7058/files/4MSH7044-04_1_278a5562-a10c-49cb-b6c5-b39307a928c2.jpg?v=1748366840,True,False,Regular Fit Stretch Olive Cargo Shorts Streetwear Cargos Olive Regular SNITCH
BEWAKOOF_601590,Women's Purple Mickey Gang Graphic Printed Oversized Hoodies,Bewakoof,Women,Topwear,Hoodie,Streetwear,1099,False,True,https://images.bewakoof.com/original/women-s-purple-mickey-gang-graphic-printed-oversized-hoodies-601590-1726046917-1.jpg,False,False,Women's Purple Mickey Gang Graphic Printed Oversized Hoodies Streetwear Hoodie Purple Oversized Bewakoof
BEWAKOOF_581483,Men's Black Martin Garrix Colorful Graphic Printed Oversized Hoodie,Bewakoof,Men,Topwear,Hoodie,Streetwear,1399,True,True,https://images.bewakoof.com/original/men-s-black-martin-garrix-colorful-graphic-printed-oversized-hoodie-581483-1677219972-1.jpg,False,False,Men's Black Martin Garrix Colorful Graphic Printed Oversized Hoodie Streetwear Hoodie  Oversized Bewakoof
BEWAKOOF_492872,Men's Purple Color Block Polo T-shirt,Bewakoof,Men,Topwear,T-Shirt,Old Money,539,False,True,https://images.bewakoof.com/original/men-s-orchid-petal-color-block-polo-t-shirt-492872-1663254741-1.jpg,False,False,Men's Purple Color Block Polo T-shirt Old Money T-Shirt  Regular Bewakoof
BEWAKOOF_1004028,Women's Blue All Over Printed Knit Pyjamas,Bewakoof,Women,Innerwear,Innerwear,Old Money,699,True,True,https://images.bewakoof.com/original/1004028_2026-03-25t06-32-59_1.jpg,True,False,Women's Blue All Over Printed Knit Pyjamas Old Money Innerwear Multi Regular Bewakoof
BEWAKOOF_464518,Men's White Superman Line Art Cotton Graphic Printed Hoodie T-shirt,Bewakoof,Men,Topwear,Hoodie,Streetwear,324,False,True,https://images.bewakoof.com/original/men-s-white-superman-line-art-cotton-graphic-printed-hoodie-t-shirt-464518-1655816224-1.jpg,False,False,Men's White Superman Line Art Cotton Graphic Printed Hoodie T-shirt Streetwear Hoodie White Regular Bewakoof
BONKERS_7815871070308,Navy Blue Soft Lounge Maxi Dress,Bonkers Corner,Women,Dresses,Dress,Athleisure,1199,True,True,https://cdn.shopify.com/s/files/1/0653/0541/1684/files/navy-blue-soft-lounge-maxi-dress-xs-bonkerscorner-store-33691646525540.jpg?v=1728982174,True,False,Navy Blue Soft Lounge Maxi Dress Athleisure Dress Navy Slim Bonkers Corner
SOULED_278006,Vintage Solids: Fuchsia Pink,The Souled Store,Women,Topwear,T-Shirt,Formal,849,True,True,https://prod-img.thesouledstore.com/public/theSoul/uploads/catalog/product/1775650548_7525068.jpg,True,False,Vintage Solids: Fuchsia Pink Formal T-Shirt Pink Regular The Souled Store
SOULED_319184,Cotton Linen Co-ord Set: Aquarius,The Souled Store,Women,Co-ords,Co-ord Set,Old Money,1661,True,True,https://prod-img.thesouledstore.com/public/theSoul/uploads/catalog/product/Aquarius Womens Linen Co-ord Set_1 (1)2025_06_05-11-26-38.jpg,False,False,Cotton Linen Co-ord Set: Aquarius Old Money Co-ord Set   The Souled Store
SOULED_332794,Regular Solids: Fiery Flame,The Souled Store,Women,Topwear,T-Shirt,Athleisure,549,True,True,https://prod-img.thesouledstore.com/public/theSoul/uploads/catalog/product/1775479815_9414429.jpg,False,False,Regular Solids: Fiery Flame Athleisure T-Shirt Red Regular The Souled Store
SNITCH_8952462147746,Braided Link Bracelet,SNITCH,Men,Accessories,Accessories,Formal,799,True,True,https://cdn.shopify.com/s/files/1/0420/7073/7058/files/4TR033-03-32-181.jpg?v=1776432152,False,False,Braided Link Bracelet Formal Accessories   SNITCH
SOULED_332801,Regular Solids: Emerald,The Souled Store,Women,Topwear,T-Shirt,Athleisure,499,True,True,https://prod-img.thesouledstore.com/public/theSoul/uploads/catalog/product/1775479796_9457944.jpg,False,False,Regular Solids: Emerald Athleisure T-Shirt Green Regular The Souled Store
BEWAKOOF_325433,Armor Printed Lightweight Women Sliders,Bewakoof,Women,Footwear,Footwear,Casual,349,False,True,https://images.bewakoof.com/original/armor-printed-lightweight-women-sliders-325433-1656003440-1.jpg,False,False,Armor Printed Lightweight Women Sliders Casual Footwear Black  Bewakoof
SOULED_279039,TSS Originals: Floral Varsity,The Souled Store,Women,Topwear,T-Shirt,Athleisure,1349,True,True,https://prod-img.thesouledstore.com/public/theSoul/uploads/catalog/product/1736490055_7234611.jpg,False,False,TSS Originals: Floral Varsity Athleisure T-Shirt White Oversized The Souled Store
URBANIC_1269531,Cropped Shirt,Urbanic,Women,Topwear,Shirt,Formal,1254,True,True,https://img101.urbanic.com/goods-pic/2ab387b3fc84484aa470f5c1e06dcc29UR_w1440_q90,False,False,Cropped Shirt Formal Shirt Red Oversized Urbanic
BONKERS_7816597799012,Navy blue SpongeBob Joggers,Bonkers Corner,Men,Bottomwear,Joggers,Athleisure,1199,False,True,https://cdn.shopify.com/s/files/1/0653/0541/1684/files/navy-blue-spongebob-joggers-xs-bonkerscorner-store-33703083704420.jpg?v=1728981072,False,False,Navy blue SpongeBob Joggers Athleisure Joggers Navy Regular Bonkers Corner
BEWAKOOF_580130,Men's White Oversized Plus Size T-shirt,Bewakoof,Men,Topwear,T-Shirt,Oversized,599,False,True,https://images.bewakoof.com/original/men-s-oversized-solid-t-shirt-580130-1685780170-1.jpg,False,False,Men's White Oversized Plus Size T-shirt Oversized T-Shirt White Oversized Bewakoof
SNITCH_8745560572066,Slim Fit Knitted Zipper Jacket,SNITCH,Men,Outerwear,Jacket,Old Money,1789,True,True,https://cdn.shopify.com/s/files/1/0420/7073/7058/files/4MSK8705-02_1_1e22eaa6-2a5a-4307-ac59-956ec4bebaf5.jpg?v=1755451697,False,False,Slim Fit Knitted Zipper Jacket Old Money Jacket Purple Slim SNITCH
SNITCH_8210619269282,Serene Knit Elegance White Shirt,SNITCH,Men,Topwear,Shirt,Old Money,1097,True,True,https://cdn.shopify.com/s/files/1/0420/7073/7058/files/4MSS1937-02-M40.jpg?v=1709874416,True,False,Serene Knit Elegance White Shirt Old Money Shirt Beige Slim SNITCH
URBANIC_1434362,Utilty Shirt Jacket,Urbanic,Women,Outerwear,Jacket,Oversized,1790,True,True,https://img101.urbanic.com/goods-pic/544aebb003c347dbbe925b0cf93c8208_w1440_q90,False,True,Utilty Shirt Jacket Oversized Jacket Blue Oversized Urbanic
SNITCH_9224474329250,Cotton Linen Brown Hooded Shirt,SNITCH,Men,Topwear,Shirt,Old Money,1499,True,True,https://cdn.shopify.com/s/files/1/0420/7073/7058/files/1_474a2f4d-e18e-445f-9b99-96af195e7b27.jpg?v=1778087220,False,False,Cotton Linen Brown Hooded Shirt Old Money Shirt Brown Regular SNITCH
BEWAKOOF_1500683,Men's Ginger Root Brown Oversized Shorts,Bewakoof,Men,Bottomwear,Shorts,Oversized,799,True,True,https://images.bewakoof.com/original/1500683_2026-02-04t04-56-53_1.jpg,False,False,Men's Ginger Root Brown Oversized Shorts Oversized Shorts  Oversized Bewakoof
SOULED_253703,TSS Originals: Wild,The Souled Store,Women,Topwear,T-Shirt,Streetwear,1299,True,True,https://prod-img.thesouledstore.com/public/theSoul/uploads/catalog/product/1740726506_6637520.jpg,False,False,TSS Originals: Wild Streetwear T-Shirt  Oversized The Souled Store
BEWAKOOF_684281,Men's White Textured Oversized Shirt,Bewakoof,Men,Topwear,Shirt,Oversized,1199,True,True,https://images.bewakoof.com/original/684281_2026-03-13t14-51-28_1.jpg,False,False,Men's White Textured Oversized Shirt Oversized Shirt Beige Oversized Bewakoof
BONKERS_14731945902444,Drip Knit Polo,Bonkers Corner,Women,Topwear,T-Shirt,Old Money,1499,True,True,https://cdn.shopify.com/s/files/1/0653/0541/1684/files/BonkersCorner_Drip_Knit_Polo_3.jpg?v=1746699779,False,False,Drip Knit Polo Old Money T-Shirt Black Regular Bonkers Corner
BEWAKOOF_468449,Men's Black Naruto Anime AOP Oversized Fit Plus Size T-shirt,Bewakoof,Men,Topwear,T-Shirt,Oversized,599,False,True,https://images.bewakoof.com/original/men-s-black-naruto-anime-aop-oversized-fit-plus-size-t-shirt-468449-1667510852-1.jpg,False,False,Men's Black Naruto Anime AOP Oversized Fit Plus Size T-shirt Oversized T-Shirt Black Oversized Bewakoof
BEWAKOOF_646101,Men's Black Iron Duo Graphic Printed Oversized T-shirt,Bewakoof,Men,Topwear,T-Shirt,Streetwear,449,False,True,https://images.bewakoof.com/original/men-s-black-iron-duo-graphic-printed-oversized-t-shirt-646101-1721302551-1.jpg,False,False,Men's Black Iron Duo Graphic Printed Oversized T-shirt Streetwear T-Shirt Black Oversized Bewakoof
BEWAKOOF_624629,Men's  Orange Oversized Acid Wash T-shirt,Bewakoof,Men,Topwear,T-Shirt,Oversized,999,True,True,https://images.bewakoof.com/original/men-s-orange-oversized-acid-wash-t-shirt-624629-1722429108-1.jpg,False,False,Men's  Orange Oversized Acid Wash T-shirt Oversized T-Shirt  Oversized Bewakoof
SOULED_313526,Jacquard Polo: Ruban,The Souled Store,Men,Topwear,T-Shirt,Formal,949,True,True,https://prod-img.thesouledstore.com/public/theSoul/uploads/catalog/product/1763187250_1641809.jpg,False,True,Jacquard Polo: Ruban Formal T-Shirt Maroon  The Souled Store
BEWAKOOF_558225,Men's Yellow Enjoy Graphic Printed Oversized Sweatshirt,Bewakoof,Men,Topwear,Sweatshirt,Streetwear,944,False,True,https://images.bewakoof.com/original/men-s-yellow-enjoy-graphic-printed-oversized-sweatshirt-558225-1672834212-1.jpg,False,False,Men's Yellow Enjoy Graphic Printed Oversized Sweatshirt Streetwear Sweatshirt Yellow Oversized Bewakoof
SNITCH_8590341472418,White Block Checks Slim Fit Shirt,SNITCH,Men,Topwear,Shirt,Formal,799,True,True,https://cdn.shopify.com/s/files/1/0420/7073/7058/files/4mss3847-03_1_1a10ca0f-ce66-4cc4-afe3-9b8c381ecc8a.jpg?v=1739423288,False,False,White Block Checks Slim Fit Shirt Formal Shirt White Slim SNITCH
URBANIC_1534711,Gathered Sweater Dress,Urbanic,Women,Dresses,Dress,Partywear,3990,True,True,https://img101.urbanic.com/goods-pic/6cefe2c90dae42bd85af5f17f057e08f_w1440_q90,False,True,Gathered Sweater Dress Partywear Dress Blue Slim Urbanic
BEWAKOOF_604436,Men's Blue Oversized Shirt,Bewakoof,Men,Topwear,Shirt,Oversized,489,False,True,https://images.bewakoof.com/original/men-s-blue-oversized-shirt-604436-1704957468-1.jpg,False,False,Men's Blue Oversized Shirt Oversized Shirt Navy Oversized Bewakoof
BEWAKOOF_677746,Women's Beige Flared Cotton Linen Pants,Bewakoof,Women,Bottomwear,Trousers,Old Money,749,True,True,https://images.bewakoof.com/original/women-s-beige-cotton-linen-pants-677746-1753765508-1.jpg,False,False,Women's Beige Flared Cotton Linen Pants Old Money Trousers Beige  Bewakoof
BEWAKOOF_1004252,Women's Jet Black Brick By Brick Graphic Printed Oversized T-shirt,Bewakoof,Women,Topwear,T-Shirt,Streetwear,799,True,True,https://images.bewakoof.com/original/1004252_2026-03-09t09-58-14_1.jpg,False,False,Women's Jet Black Brick By Brick Graphic Printed Oversized T-shirt Streetwear T-Shirt Black Oversized Bewakoof
URBANIC_1517981,Slit Cocktail Dress,Urbanic,Women,Dresses,Dress,Partywear,1990,True,True,https://img101.urbanic.com/goods-pic/537ab897750249d3b63299f64be8583c_w1440_q90,True,True,Slit Cocktail Dress Partywear Dress Multi Regular Urbanic
BONKERS_14992774594924,Gryffindor Cable Knit Polo,Bonkers Corner,Women,Topwear,T-Shirt,Old Money,1599,True,True,https://cdn.shopify.com/s/files/1/0653/0541/1684/files/gryffindorcableknitpolo2.jpg?v=1767684541,False,False,Gryffindor Cable Knit Polo Old Money T-Shirt Maroon  Bonkers Corner
SOULED_277080,TSS Originals: Luminous,The Souled Store,Men,Topwear,T-Shirt,Oversized,1299,True,True,https://prod-img.thesouledstore.com/public/theSoul/uploads/catalog/product/1742536826_7503364.jpg,False,False,TSS Originals: Luminous Oversized T-Shirt Black Oversized The Souled Store
BEWAKOOF_646701,Women's Ginger Root Brown Super Loose Fit Cargo Joggers,Bewakoof,Women,Bottomwear,Cargos,Athleisure,679,True,True,https://images.bewakoof.com/original/women-s-ginger-root-brown-super-loose-fit-cargo-joggers-646701-1746713040-1.jpg,False,False,Women's Ginger Root Brown Super Loose Fit Cargo Joggers Athleisure Cargos  Relaxed Bewakoof
BEWAKOOF_687664,Women's Blarney Green Wide Leg Track Pants,Bewakoof,Women,Bottomwear,Trousers,Athleisure,1399,True,True,https://images.bewakoof.com/original/687664_2026-02-20t05-37-58_1.jpg,False,False,Women's Blarney Green Wide Leg Track Pants Athleisure Trousers   Bewakoof
SNITCH_8731085799586,Box Fit Embroidered Shirt,SNITCH,Men,Topwear,Shirt,Partywear,1274,True,True,https://cdn.shopify.com/s/files/1/0420/7073/7058/files/4mss4242-01_3.jpg?v=1753945934,True,False,Box Fit Embroidered Shirt Partywear Shirt Black  SNITCH
SOULED_310201,Cotton Linen Shirt: Lady Luck,The Souled Store,Women,Topwear,Shirt,Old Money,1499,True,True,https://prod-img.thesouledstore.com/public/theSoul/uploads/catalog/product/1750336761_1911742.jpg,False,False,Cotton Linen Shirt: Lady Luck Old Money Shirt White Oversized The Souled Store
SOULED_298234,Plaid Shirt: Copper,The Souled Store,Men,Topwear,Shirt,Partywear,1049,True,True,https://prod-img.thesouledstore.com/public/theSoul/uploads/catalog/product/1764840239_3623814.jpg,False,False,Plaid Shirt: Copper Partywear Shirt Brown  The Souled Store
BONKERS_14631110836588,All Eyez On Me Full Sleeves T-shirt,Bonkers Corner,Men,Topwear,T-Shirt,Oversized,1499,True,True,https://cdn.shopify.com/s/files/1/0653/0541/1684/files/Bonkerscorner-alleyezonmefullsleevestshirt3.jpg?v=1730183353,False,False,All Eyez On Me Full Sleeves T-shirt Oversized T-Shirt Black Oversized Bonkers Corner
SNITCH_8082630246562,Estonia Stretch Luxe Shirt,SNITCH,Men,Topwear,Shirt,Partywear,1119,True,True,https://cdn.shopify.com/s/files/1/0420/7073/7058/files/1_95bd4ddf-4b4b-4c3e-8b3d-0fcc77f7479a.jpg?v=1747044917,True,False,Estonia Stretch Luxe Shirt Partywear Shirt Grey Slim SNITCH
SOULED_327776,Relaxed Straight-Fit Denim: Indigo,The Souled Store,Women,Bottomwear,Jeans,Partywear,1899,True,True,https://prod-img.thesouledstore.com/public/theSoul/uploads/catalog/product/1777288337_5992453.png,False,False,Relaxed Straight-Fit Denim: Indigo Partywear Jeans Blue Regular The Souled Store
URBANIC_115400,Knit Pullover,Urbanic,Women,Topwear,Sweatshirt,Old Money,1134,True,True,https://img101.urbanic.com/goods-pic/d3110f94c9794abbba26b2864f9ba2f2UR_w1440_q90,False,False,Knit Pullover Old Money Sweatshirt  Relaxed Urbanic
BEWAKOOF_512411,Men's Blue Mighty Hammer Graphic Printed T-shirt,Bewakoof,Men,Topwear,T-Shirt,Streetwear,299,False,True,https://images.bewakoof.com/original/mighty-hammer-half-sleeve-t-shirt-512411-1655992457-1.jpg,False,False,Men's Blue Mighty Hammer Graphic Printed T-shirt Streetwear T-Shirt Navy Regular Bewakoof
SNITCH_8101876826274,Spheroid Black Shirt,SNITCH,Men,Topwear,Shirt,Partywear,799,True,True,https://cdn.shopify.com/s/files/1/0420/7073/7058/files/4MSS2498-03-M41.webp?v=1699448272,False,False,Spheroid Black Shirt Partywear Shirt Black  SNITCH
BEWAKOOF_520744,Women's Green Skater Moove Graphic Printed Boyfriend T-shirt,Bewakoof,Women,Topwear,T-Shirt,Streetwear,299,False,True,https://images.bewakoof.com/original/skater-moo-boyfriend-t-shirt-520744-1658208697-1.jpg,False,False,Women's Green Skater Moove Graphic Printed Boyfriend T-shirt Streetwear T-Shirt Pink  Bewakoof
BEWAKOOF_442821,Blue sleeveless bodycon Slim Fit Dress,Bewakoof,Women,Dresses,Dress,Partywear,415,False,True,https://images.bewakoof.com/original/blue-sleeveless-bodycon-dress-442821-1655749888-1.jpg,False,False,Blue sleeveless bodycon Slim Fit Dress Partywear Dress Blue Slim Bewakoof
SNITCH_9246673928354,Flat Knit Stripes Polo T-Shirt,SNITCH,Men,Topwear,T-Shirt,Old Money,1599,True,True,https://cdn.shopify.com/s/files/1/0420/7073/7058/files/1_4c3773e0-56ad-47a1-a031-a1502df07da9.jpg?v=1781025715,False,False,Flat Knit Stripes Polo T-Shirt Old Money T-Shirt Navy Regular SNITCH
BEWAKOOF_272221,Don't Block Round Neck 3/4th Sleeve T-Shirt,Bewakoof,Women,Topwear,T-Shirt,Casual,299,False,True,https://images.bewakoof.com/original/don-t-block-round-neck-3-4th-sleeve-t-shirt-272221-1655926786-1.jpg,False,False,Don't Block Round Neck 3/4th Sleeve T-Shirt Casual T-Shirt Blue Slim Bewakoof
SNITCH_8525752074402,Peak Packer Black Backpack,SNITCH,Men,Accessories,Accessories,Casual,2159,False,True,https://cdn.shopify.com/s/files/1/0420/7073/7058/files/053A2133.jpg?v=1730266592,False,True,Peak Packer Black Backpack Casual Accessories Black  SNITCH
SOULED_284794,TSS Originals: Ultimate Grey,The Souled Store,Men,Topwear,T-Shirt,Athleisure,899,True,True,https://prod-img.thesouledstore.com/public/theSoul/uploads/catalog/product/1748591994_9183266.jpg,False,True,TSS Originals: Ultimate Grey Athleisure T-Shirt White Oversized The Souled Store
BEWAKOOF_362775,Women's Black Plus Size Sweatshirt,Bewakoof,Women,Topwear,Sweatshirt,Casual,509,False,True,https://images.bewakoof.com/original/black-plus-size-solid-sweatshirt-362775-1656161453-1.jpg,False,False,Women's Black Plus Size Sweatshirt Casual Sweatshirt Black Regular Bewakoof
BEWAKOOF_368921,Men's Green & White Tie & Dye T-shirt,Bewakoof,Men,Topwear,T-Shirt,Casual,329,False,True,https://images.bewakoof.com/original/bubble-gum-tie-dye-t-shirt-368921-1655751440-1.jpg,False,False,Men's Green & White Tie & Dye T-shirt Casual T-Shirt Green Regular Bewakoof
SNITCH_8671161024674,Slim Fit Lavender Shirt,SNITCH,Men,Topwear,Shirt,Formal,1097,True,True,https://cdn.shopify.com/s/files/1/0420/7073/7058/files/4MSS4004-05_2_a2367daa-5801-4794-9e7f-483597e3cfed.jpg?v=1747769444,False,False,Slim Fit Lavender Shirt Formal Shirt Purple Slim SNITCH
URBANIC_1372722,Draped Cocktail Dress,Urbanic,Women,Dresses,Dress,Partywear,2590,True,True,https://img101.urbanic.com/goods-pic/b62af92aa698407f912cfd535606f053UR_w1440_q90,True,False,Draped Cocktail Dress Partywear Dress  Regular Urbanic
BEWAKOOF_597199,Women's Black Oversized Flatknit Sweater,Bewakoof,Women,Topwear,Topwear,Old Money,999,False,True,https://images.bewakoof.com/original/women-s-black-oversized-flatknit-sweater-597199-1723459935-1.jpg,True,False,Women's Black Oversized Flatknit Sweater Old Money Topwear Black Oversized Bewakoof
BEWAKOOF_634178,Men's Black Sunset Block Graphic Printed Plus Size T-shirt,Bewakoof,Men,Topwear,T-Shirt,Streetwear,699,False,True,https://images.bewakoof.com/original/men-s-black-sunset-block-graphic-printed-plus-size-t-shirt-634178-1715160041-1.jpg,True,False,Men's Black Sunset Block Graphic Printed Plus Size T-shirt Streetwear T-Shirt Black Regular Bewakoof
SOULED_304907,Top Gun: Aviator,The Souled Store,Men,Topwear,Shirt,Athleisure,1799,True,True,https://prod-img.thesouledstore.com/public/theSoul/uploads/catalog/product/1754388854_6264300.jpg,False,False,Top Gun: Aviator Athleisure Shirt Black  The Souled Store
SNITCH_8954500939938,100% Cotton Regular Fit T-Shirt,SNITCH,Men,Topwear,T-Shirt,Casual,799,True,True,https://cdn.shopify.com/s/files/1/0420/7073/7058/files/1_5aa18dcb-f362-495e-8416-d769ed0b661b.jpg?v=1775232246,False,False,100% Cotton Regular Fit T-Shirt Casual T-Shirt Blue Regular SNITCH
BEWAKOOF_603354,Women's Blue All Over Printed Oversized Plus Size Shirt Dress,Bewakoof,Women,Dresses,Dress,Oversized,1199,False,True,https://images.bewakoof.com/original/women-s-blue-all-over-printed-oversized-plus-size-shirt-dress-603354-1720436195-1.jpg,False,True,Women's Blue All Over Printed Oversized Plus Size Shirt Dress Oversized Dress  Oversized Bewakoof
BEWAKOOF_620156,Men's Grey Your Worst Nightmare Graphic Printed Oversized Sweatshirt,Bewakoof,Men,Topwear,Sweatshirt,Streetwear,959,False,True,https://images.bewakoof.com/original/men-s-grey-your-worst-nightmare-graphic-printed-oversized-sweatshirt-620156-1703686883-1.jpg,True,False,Men's Grey Your Worst Nightmare Graphic Printed Oversized Sweatshirt Streetwear Sweatshirt Grey Oversized Bewakoof
BEWAKOOF_626019,Men's Brown Numb the Pain Graphic Printed Oversized T-shirt,Bewakoof,Men,Topwear,T-Shirt,Streetwear,449,False,True,https://images.bewakoof.com/original/men-s-brown-numb-the-pain-graphic-printed-oversized-t-shirt-626019-1718972485-1.jpg,False,True,Men's Brown Numb the Pain Graphic Printed Oversized T-shirt Streetwear T-Shirt  Oversized Bewakoof
SOULED_274548,Jacquard Shirt: Aztec,The Souled Store,Men,Topwear,Shirt,Partywear,999,True,True,https://prod-img.thesouledstore.com/public/theSoul/uploads/catalog/product/1729757468_2851023.jpg,False,False,Jacquard Shirt: Aztec Partywear Shirt White Relaxed The Souled Store
SNITCH_9218838724770,100% Cotton Gingham Plus Size Shirt,SNITCH,Men,Topwear,Shirt,Casual,1499,True,True,https://cdn.shopify.com/s/files/1/0420/7073/7058/files/4mbgss1195-01_1.jpg?v=1777218073,False,False,100% Cotton Gingham Plus Size Shirt Casual Shirt Navy Regular SNITCH
BONKERS_14667591090540,Not A Phase Ribbed Tank,Bonkers Corner,Women,Topwear,Topwear,Casual,349,True,True,https://cdn.shopify.com/s/files/1/0653/0541/1684/files/Bonkerscorner_not_a_phase_ribbed_tank_1.jpg?v=1739352155,False,False,Not A Phase Ribbed Tank Casual Topwear Purple Slim Bonkers Corner
BEWAKOOF_1500874,Women's Bright White & Black Striped Slim Fit T-shirt,Bewakoof,Women,Topwear,T-Shirt,Casual,599,True,True,https://images.bewakoof.com/original/1500874_2026-05-18t07-19-59_1.jpg,False,True,Women's Bright White & Black Striped Slim Fit T-shirt Casual T-Shirt White Slim Bewakoof
SOULED_322101,Cropped Shirt: Sunny Day,The Souled Store,Women,Topwear,Shirt,Formal,799,True,True,https://prod-img.thesouledstore.com/public/theSoul/uploads/catalog/product/1776243331_2530528.jpg,False,False,Cropped Shirt: Sunny Day Formal Shirt Yellow Regular The Souled Store
BONKERS_15086806237548,Cherry Lounge Pants,Bonkers Corner,Women,Bottomwear,Trousers,Athleisure,1299,False,True,https://cdn.shopify.com/s/files/1/0653/0541/1684/files/13_6a09c33a-4cfc-4e1a-8758-16e830f3b4d9.jpg?v=1782125403,False,False,Cherry Lounge Pants Athleisure Trousers Red  Bonkers Corner
BEWAKOOF_609629,Men's Blue Limited Edition Graphic Printed Oversized Acid Wash T-shirt,Bewakoof,Men,Topwear,T-Shirt,Streetwear,799,False,True,https://images.bewakoof.com/original/men-s-blue-limited-edition-graphic-print-oversized-t-shirt-609629-1691753545-1.jpg,False,False,Men's Blue Limited Edition Graphic Printed Oversized Acid Wash T-shirt Streetwear T-Shirt  Oversized Bewakoof
SNITCH_8873254191266,Linen Blend Popover Shirt,SNITCH,Men,Topwear,Shirt,Old Money,1199,True,True,https://cdn.shopify.com/s/files/1/0420/7073/7058/files/4mss4546-06_1.jpg?v=1766331919,False,False,Linen Blend Popover Shirt Old Money Shirt Green Regular SNITCH
BEWAKOOF_597312,Women's Blue Striped Oversized Polo T-shirt,Bewakoof,Women,Topwear,T-Shirt,Old Money,399,True,True,https://images.bewakoof.com/original/women-s-blue-striped-oversized-polo-t-shirt-597312-1720436182-1.jpg,False,False,Women's Blue Striped Oversized Polo T-shirt Old Money T-Shirt  Oversized Bewakoof
SOULED_315329,Super Pants: Fawn (Classic Fit),The Souled Store,Men,Bottomwear,Trousers,Formal,2399,True,True,https://prod-img.thesouledstore.com/public/theSoul/uploads/catalog/product/1777446660_9700860.png,False,False,Super Pants: Fawn (Classic Fit) Formal Trousers Beige  The Souled Store
BONKERS_14956316918124,Zero Chill Puffer Jacket,Bonkers Corner,Women,Outerwear,Jacket,Casual,2499,False,True,https://cdn.shopify.com/s/files/1/0653/0541/1684/files/BonkersCorner13-11-202534639.jpg?v=1763832959,False,False,Zero Chill Puffer Jacket Casual Jacket Blue  Bonkers Corner
BONKERS_14707062866284,Passion For Fashion Polo T-Shirt,Bonkers Corner,Women,Topwear,T-Shirt,Old Money,699,False,True,https://cdn.shopify.com/s/files/1/0653/0541/1684/files/Bonkerscorner_Passion_For_Fashion_Polo_T-Shirt_11.jpg?v=1743675826,False,False,Passion For Fashion Polo T-Shirt Old Money T-Shirt Pink Slim Bonkers Corner
BONKERS_14885437276524,Muted White Loose Fit Joggers,Bonkers Corner,Women,Bottomwear,Joggers,Athleisure,1299,False,True,https://cdn.shopify.com/s/files/1/0653/0541/1684/files/Bonkers-Corner_26-07-2025-2054_36721e40-b818-4e3d-be94-b86ab2043bc0.jpg?v=1757863498,False,False,Muted White Loose Fit Joggers Athleisure Joggers Beige Relaxed Bonkers Corner
SOULED_193633,Solids: Navy Blue,The Souled Store,Men,Topwear,T-Shirt,Partywear,599,True,True,https://prod-img.thesouledstore.com/public/theSoul/uploads/catalog/product/1743798486_1135027.jpg,False,False,Solids: Navy Blue Partywear T-Shirt Navy Regular The Souled Store
BEWAKOOF_646429,Men's  Black Super Loose Fit Cargo Joggers,Bewakoof,Men,Bottomwear,Cargos,Athleisure,1099,True,True,https://images.bewakoof.com/original/men-s-black-super-loose-fit-cargo-joggers-646429-1756214972-1.jpg,False,False,Men's  Black Super Loose Fit Cargo Joggers Athleisure Cargos Black Relaxed Bewakoof
